x, a priori error bound, running error bound, forward error
    1.00550E+00,     5.98746E-28,     5.60877E-28,     3.11472E-28
    1.00551E+00,     6.03845E-28,     5.66203E-28,     2.38436E-28
    1.00552E+00,     6.08982E-28,     5.71029E-28,     3.37758E-28
    1.00553E+00,     6.14155E-28,     5.75384E-28,     6.03749E-29
    1.00554E+00,     6.19366E-28,     5.81126E-28,     1.34870E-28
    1.00555E+00,     6.24615E-28,     5.87548E-28,     3.17232E-28
    1.00556E+00,     6.29902E-28,     5.90973E-28,     3.80175E-28
    1.00557E+00,     6.35227E-28,     5.97274E-28,     3.17469E-28
    1.00558E+00,     6.40591E-28,     6.03724E-28,     5.31083E-29
    1.00559E+00,     6.45993E-28,     6.07764E-28,     9.04231E-29
    1.00560E+00,     6.51433E-28,     6.13762E-28,     3.13542E-28
    1.00561E+00,     6.56913E-28,     6.19239E-28,     7.02720E-30
    1.00562E+00,     6.62432E-28,     6.24815E-28,     2.29106E-28
    1.00563E+00,     6.67991E-28,     6.30086E-28,     1.06949E-28
    1.00564E+00,     6.73589E-28,     6.36690E-28,     3.27123E-29
    1.00565E+00,     6.79226E-28,     6.41131E-28,     9.88933E-30
    1.00566E+00,     6.84904E-28,     6.47540E-28,     6.53837E-29
    1.00567E+00,     6.90623E-28,     6.52673E-28,     1.27761E-28
    1.00568E+00,     6.96381E-28,     6.59980E-28,     1.57871E-28
    1.00569E+00,     7.02180E-28,     6.63472E-28,     2.96615E-28
    1.00570E+00,     7.08021E-28,     6.70429E-28,     3.52584E-28
    1.00571E+00,     7.13902E-28,     6.76463E-28,     8.54567E-29
    1.00572E+00,     7.19825E-28,     6.82073E-28,     2.92732E-28
    1.00573E+00,     7.25789E-28,     6.88190E-28,     2.53327E-28
    1.00574E+00,     7.31795E-28,     6.95089E-28,     1.69147E-28
    1.00575E+00,     7.37843E-28,     7.00163E-28,     1.01611E-28
    1.00576E+00,     7.43933E-28,     7.06076E-28,     2.74050E-28
    1.00577E+00,     7.50066E-28,     7.13683E-28,     3.76252E-28
    1.00578E+00,     7.56241E-28,     7.18219E-28,     4.80204E-29
    1.00579E+00,     7.62459E-28,     7.24622E-28,     1.03463E-28
    1.00580E+00,     7.68721E-28,     7.30249E-28,     1.98165E-28
    1.00581E+00,     7.75025E-28,     7.37454E-28,     3.29892E-28
    1.00582E+00,     7.81373E-28,     7.44555E-28,     2.63503E-28
    1.00583E+00,     7.87765E-28,     7.49472E-28,     3.60125E-29
    1.00584E+00,     7.94201E-28,     7.56126E-28,     1.78425E-29
    1.00585E+00,     8.00681E-28,     7.62873E-28,     3.30701E-28
    1.00586E+00,     8.07206E-28,     7.69139E-28,     1.72886E-28
    1.00587E+00,     8.13775E-28,     7.75715E-28,     2.96889E-28
    1.00588E+00,     8.20390E-28,     7.81635E-28,     3.59455E-28
    1.00589E+00,     8.27049E-28,     7.88728E-28,     3.10600E-28
    1.00590E+00,     8.33754E-28,     7.95269E-28,     1.67050E-28
    1.00591E+00,     8.40504E-28,     8.03248E-28,     2.14317E-28
    1.00592E+00,     8.47300E-28,     8.08792E-28,     2.52543E-28
    1.00593E+00,     8.54142E-28,     8.15475E-28,     3.82684E-28
    1.00594E+00,     8.61031E-28,     8.22092E-28,     6.30924E-29
    1.00595E+00,     8.67966E-28,     8.30025E-28,     2.21266E-28
    1.00596E+00,     8.74948E-28,     8.37007E-28,     4.56510E-28
    1.00597E+00,     8.81977E-28,     8.44995E-28,     1.49132E-28
    1.00598E+00,     8.89053E-28,     8.52172E-28,     6.71334E-28
    1.00599E+00,     8.96176E-28,     8.58568E-28,     2.74007E-28
    1.00600E+00,     9.03348E-28,     8.66059E-28,     6.52763E-29
    1.00601E+00,     9.10567E-28,     8.72605E-28,     1.23633E-28
    1.00602E+00,     9.17834E-28,     8.80072E-28,     7.60356E-29
    1.00603E+00,     9.25150E-28,     8.86897E-28,     3.18023E-28
    1.00604E+00,     9.32515E-28,     8.95621E-28,     4.25723E-28
    1.00605E+00,     9.39928E-28,     9.02267E-28,     5.26493E-29
    1.00606E+00,     9.47391E-28,     9.09373E-28,     7.89289E-28
    1.00607E+00,     9.54903E-28,     9.17764E-28,     7.17143E-28
    1.00608E+00,     9.62465E-28,     9.23937E-28,     7.16290E-28
    1.00609E+00,     9.70077E-28,     9.32118E-28,     3.22516E-28
    1.00610E+00,     9.77738E-28,     9.40693E-28,     2.22668E-29
    1.00611E+00,     9.85451E-28,     9.48135E-28,     7.00242E-28
    1.00612E+00,     9.93214E-28,     9.55387E-28,     6.42709E-28
    1.00613E+00,     1.00103E-27,     9.63674E-28,     4.24038E-28
    1.00614E+00,     1.00889E-27,     9.70684E-28,     1.47167E-28
    1.00615E+00,     1.01681E-27,     9.80045E-28,     5.64907E-28
    1.00616E+00,     1.02478E-27,     9.86262E-28,     6.45096E-28
    1.00617E+00,     1.03280E-27,     9.95842E-28,     2.32579E-28
    1.00618E+00,     1.04087E-27,     1.00317E-27,     7.97656E-29
    1.00619E+00,     1.04899E-27,     1.01148E-27,     1.80567E-28
    1.00620E+00,     1.05717E-27,     1.01955E-27,     3.36454E-28
    1.00621E+00,     1.06540E-27,     1.02776E-27,     2.32737E-28
    1.00622E+00,     1.07368E-27,     1.03590E-27,     2.78632E-29
    1.00623E+00,     1.08202E-27,     1.04351E-27,     6.86560E-28
    1.00624E+00,     1.09041E-27,     1.05306E-27,     8.95646E-29
    1.00625E+00,     1.09885E-27,     1.06062E-27,     2.39882E-28
    1.00626E+00,     1.10735E-27,     1.07016E-27,     2.20415E-28
    1.00627E+00,     1.11591E-27,     1.07887E-27,     2.25065E-28
    1.00628E+00,     1.12451E-27,     1.08646E-27,     7.84961E-28
    1.00629E+00,     1.13318E-27,     1.09645E-27,     4.06074E-28
    1.00630E+00,     1.14189E-27,     1.10442E-27,     5.13100E-28
    1.00631E+00,     1.15067E-27,     1.11278E-27,     2.46952E-28
    1.00632E+00,     1.15950E-27,     1.12125E-27,     2.16509E-28
    1.00633E+00,     1.16838E-27,     1.13032E-27,     1.28730E-28
    1.00634E+00,     1.17732E-27,     1.14065E-27,     3.43252E-28
    1.00635E+00,     1.18632E-27,     1.14899E-27,     4.62325E-28
    1.00636E+00,     1.19538E-27,     1.15722E-27,     5.27831E-28
    1.00637E+00,     1.20449E-27,     1.16594E-27,     1.11777E-28
    1.00638E+00,     1.21366E-27,     1.17531E-27,     7.08768E-28
    1.00639E+00,     1.22289E-27,     1.18457E-27,     3.08024E-28
    1.00640E+00,     1.23217E-27,     1.19365E-27,     7.25504E-28
    1.00641E+00,     1.24151E-27,     1.20469E-27,     2.32366E-28
    1.00642E+00,     1.25092E-27,     1.21297E-27,     3.13395E-28
    1.00643E+00,     1.26038E-27,     1.22225E-27,     6.97790E-29
    1.00644E+00,     1.26990E-27,     1.23289E-27,     1.38819E-28
    1.00645E+00,     1.27948E-27,     1.24285E-27,     1.84247E-29
    1.00646E+00,     1.28911E-27,     1.25141E-27,     3.86713E-28
    1.00647E+00,     1.29881E-27,     1.26146E-27,     5.23068E-28
    1.00648E+00,     1.30857E-27,     1.27060E-27,     3.65393E-28
    1.00649E+00,     1.31839E-27,     1.28054E-27,     5.24236E-28
    1.00650E+00,     1.32827E-27,     1.28975E-27,     7.62764E-28
    1.00651E+00,     1.33821E-27,     1.30025E-27,     2.03907E-28
    1.00652E+00,     1.34821E-27,     1.31012E-27,     5.49030E-28
    1.00653E+00,     1.35828E-27,     1.32043E-27,     7.66119E-28
    1.00654E+00,     1.36840E-27,     1.33170E-27,     5.08351E-28
    1.00655E+00,     1.37859E-27,     1.34093E-27,     4.36601E-29
    1.00656E+00,     1.38884E-27,     1.35117E-27,     4.44685E-28
    1.00657E+00,     1.39915E-27,     1.36132E-27,     6.49563E-28
    1.00658E+00,     1.40953E-27,     1.37271E-27,     7.61324E-28
    1.00659E+00,     1.41996E-27,     1.38310E-27,     7.52365E-28
    1.00660E+00,     1.43047E-27,     1.39151E-27,     4.82101E-28
    1.00661E+00,     1.44103E-27,     1.40378E-27,     4.51198E-29
    1.00662E+00,     1.45166E-27,     1.41404E-27,     3.40850E-28
    1.00663E+00,     1.46236E-27,     1.42366E-27,     6.45909E-28
    1.00664E+00,     1.47312E-27,     1.43628E-27,     3.48280E-28
    1.00665E+00,     1.48394E-27,     1.44580E-27,     2.76474E-28
    1.00666E+00,     1.49483E-27,     1.45632E-27,     1.36672E-28
    1.00667E+00,     1.50579E-27,     1.46936E-27,     2.78392E-29
    1.00668E+00,     1.51681E-27,     1.47896E-27,     5.92625E-28
    1.00669E+00,     1.52789E-27,     1.48990E-27,     7.12078E-28
    1.00670E+00,     1.53905E-27,     1.50141E-27,     4.12570E-28
    1.00671E+00,     1.55027E-27,     1.51305E-27,     2.89622E-28
    1.00672E+00,     1.56156E-27,     1.52347E-27,     7.44600E-28
    1.00673E+00,     1.57291E-27,     1.53567E-27,     4.19842E-28
    1.00674E+00,     1.58433E-27,     1.54609E-27,     7.99689E-28
    1.00675E+00,     1.59582E-27,     1.55785E-27,     5.11827E-28
    1.00676E+00,     1.60738E-27,     1.56933E-27,     4.14376E-28
    1.00677E+00,     1.61901E-27,     1.58113E-27,     7.19677E-29
    1.00678E+00,     1.63071E-27,     1.59324E-27,     3.24639E-28
    1.00679E+00,     1.64247E-27,     1.60404E-27,     5.08358E-28
    1.00680E+00,     1.65431E-27,     1.61618E-27,     7.47443E-28
    1.00681E+00,     1.66621E-27,     1.62875E-27,     8.34893E-28
    1.00682E+00,     1.67819E-27,     1.63987E-27,     1.20168E-27
    1.00683E+00,     1.69023E-27,     1.65191E-27,     1.06741E-27
    1.00684E+00,     1.70235E-27,     1.66482E-27,     1.51054E-27
    1.00685E+00,     1.71454E-27,     1.67589E-27,     1.55714E-27
    1.00686E+00,     1.72680E-27,     1.68823E-27,     9.26814E-32
    1.00687E+00,     1.73913E-27,     1.70084E-27,     1.12963E-27
    1.00688E+00,     1.75153E-27,     1.71486E-27,     1.27513E-27
    1.00689E+00,     1.76400E-27,     1.72620E-27,     1.35686E-27
    1.00690E+00,     1.77655E-27,     1.73885E-27,     1.56709E-28
    1.00691E+00,     1.78917E-27,     1.75123E-27,     1.36797E-27
    1.00692E+00,     1.80187E-27,     1.76290E-27,     7.62551E-28
    1.00693E+00,     1.81463E-27,     1.77564E-27,     1.02176E-27
    1.00694E+00,     1.82747E-27,     1.79022E-27,     8.97377E-29
    1.00695E+00,     1.84039E-27,     1.80281E-27,     5.50849E-28
    1.00696E+00,     1.85338E-27,     1.81596E-27,     9.19034E-28
    1.00697E+00,     1.86644E-27,     1.82870E-27,     1.38981E-27
    1.00698E+00,     1.87958E-27,     1.84265E-27,     1.08136E-27
    1.00699E+00,     1.89280E-27,     1.85519E-27,     5.57392E-28
    1.00700E+00,     1.90609E-27,     1.86908E-27,     4.37500E-28
    1.00701E+00,     1.91946E-27,     1.88106E-27,     4.50772E-28
    1.00702E+00,     1.93290E-27,     1.89472E-27,     8.50373E-28
    1.00703E+00,     1.94642E-27,     1.90835E-27,     1.81309E-28
    1.00704E+00,     1.96002E-27,     1.92144E-27,     5.39959E-28
    1.00705E+00,     1.97369E-27,     1.93565E-27,     1.21296E-27
    1.00706E+00,     1.98745E-27,     1.94996E-27,     1.13656E-27
    1.00707E+00,     2.00128E-27,     1.96374E-27,     3.81149E-28
    1.00708E+00,     2.01519E-27,     1.97818E-27,     9.74695E-29
    1.00709E+00,     2.02918E-27,     1.99101E-27,     6.03535E-29
    1.00710E+00,     2.04325E-27,     2.00493E-27,     1.10724E-27
    1.00711E+00,     2.05739E-27,     2.02041E-27,     5.31156E-29
    1.00712E+00,     2.07162E-27,     2.03431E-27,     1.02942E-27
    1.00713E+00,     2.08593E-27,     2.04753E-27,     2.82656E-28
    1.00714E+00,     2.10031E-27,     2.06149E-27,     1.16556E-27
    1.00715E+00,     2.11478E-27,     2.07754E-27,     2.16944E-28
    1.00716E+00,     2.12933E-27,     2.09089E-27,     9.18967E-29
    1.00717E+00,     2.14396E-27,     2.10624E-27,     1.40593E-27
    1.00718E+00,     2.15868E-27,     2.12078E-27,     2.49966E-28
    1.00719E+00,     2.17347E-27,     2.13578E-27,     1.20342E-27
    1.00720E+00,     2.18835E-27,     2.15093E-27,     9.60172E-29
    1.00721E+00,     2.20331E-27,     2.16608E-27,     1.05108E-27
    1.00722E+00,     2.21835E-27,     2.17987E-27,     1.38109E-27
    1.00723E+00,     2.23348E-27,     2.19634E-27,     9.48436E-28
    1.00724E+00,     2.24869E-27,     2.21097E-27,     1.50915E-27
    1.00725E+00,     2.26399E-27,     2.22671E-27,     2.21425E-28
    1.00726E+00,     2.27937E-27,     2.24185E-27,     3.38722E-28
    1.00727E+00,     2.29483E-27,     2.25735E-27,     1.34290E-27
    1.00728E+00,     2.31038E-27,     2.27287E-27,     3.55478E-28
    1.00729E+00,     2.32602E-27,     2.28810E-27,     1.89785E-28
    1.00730E+00,     2.34174E-27,     2.30491E-27,     7.69903E-28
    1.00731E+00,     2.35755E-27,     2.32004E-27,     1.02050E-27
    1.00732E+00,     2.37344E-27,     2.33646E-27,     1.27585E-27
    1.00733E+00,     2.38943E-27,     2.35199E-27,     6.54338E-28
    1.00734E+00,     2.40550E-27,     2.36855E-27,     6.71207E-28
    1.00735E+00,     2.42165E-27,     2.38442E-27,     1.17648E-27
    1.00736E+00,     2.43790E-27,     2.40003E-27,     2.73137E-28
    1.00737E+00,     2.45423E-27,     2.41594E-27,     3.01181E-28
    1.00738E+00,     2.47066E-27,     2.43327E-27,     1.26312E-27
    1.00739E+00,     2.48717E-27,     2.45034E-27,     1.53838E-27
    1.00740E+00,     2.50377E-27,     2.46539E-27,     1.48717E-27
    1.00741E+00,     2.52046E-27,     2.48253E-27,     8.41192E-28
    1.00742E+00,     2.53724E-27,     2.49913E-27,     1.00857E-27
    1.00743E+00,     2.55412E-27,     2.51702E-27,     4.94522E-28
    1.00744E+00,     2.57108E-27,     2.53421E-27,     1.01521E-27
    1.00745E+00,     2.58814E-27,     2.55108E-27,     1.02924E-27
    1.00746E+00,     2.60528E-27,     2.56748E-27,     2.54716E-28
    1.00747E+00,     2.62252E-27,     2.58483E-27,     6.31408E-28
    1.00748E+00,     2.63986E-27,     2.60128E-27,     1.31373E-27
    1.00749E+00,     2.65728E-27,     2.61860E-27,     6.20017E-28
    1.00750E+00,     2.67480E-27,     2.63608E-27,     8.39123E-28
    1.00751E+00,     2.69241E-27,     2.65399E-27,     8.89748E-29
    1.00752E+00,     2.71012E-27,     2.67073E-27,     9.03026E-28
    1.00753E+00,     2.72792E-27,     2.68957E-27,     2.97034E-28
    1.00754E+00,     2.74581E-27,     2.70745E-27,     8.72496E-28
    1.00755E+00,     2.76380E-27,     2.72565E-27,     5.41897E-28
    1.00756E+00,     2.78189E-27,     2.74295E-27,     1.59018E-27
    1.00757E+00,     2.80007E-27,     2.76210E-27,     6.54083E-28
    1.00758E+00,     2.81835E-27,     2.78077E-27,     5.57434E-28
    1.00759E+00,     2.83672E-27,     2.79969E-27,     5.44570E-28
    1.00760E+00,     2.85520E-27,     2.81670E-27,     1.32381E-27
    1.00761E+00,     2.87377E-27,     2.83527E-27,     9.92476E-28
    1.00762E+00,     2.89243E-27,     2.85356E-27,     1.54480E-27
    1.00763E+00,     2.91120E-27,     2.87346E-27,     1.20157E-27
    1.00764E+00,     2.93006E-27,     2.89285E-27,     6.04599E-28
    1.00765E+00,     2.94903E-27,     2.91099E-27,     4.12063E-28
    1.00766E+00,     2.96809E-27,     2.92919E-27,     1.72230E-28
    1.00767E+00,     2.98725E-27,     2.94924E-27,     1.03003E-27
    1.00768E+00,     3.00651E-27,     2.96933E-27,     3.49181E-28
    1.00769E+00,     3.02588E-27,     2.98709E-27,     1.50047E-27
    1.00770E+00,     3.04534E-27,     3.00784E-27,     1.25405E-27
    1.00771E+00,     3.06491E-27,     3.02808E-27,     1.45276E-27
    1.00772E+00,     3.08458E-27,     3.04649E-27,     3.65637E-28
    1.00773E+00,     3.10434E-27,     3.06613E-27,     1.45629E-27
    1.00774E+00,     3.12422E-27,     3.08615E-27,     1.49525E-27
    1.00775E+00,     3.14419E-27,     3.10644E-27,     1.32047E-27
    1.00776E+00,     3.16427E-27,     3.12704E-27,     9.25908E-28
    1.00777E+00,     3.18445E-27,     3.14650E-27,     9.53001E-28
    1.00778E+00,     3.20474E-27,     3.16743E-27,     1.55912E-27
    1.00779E+00,     3.22513E-27,     3.18723E-27,     5.25961E-28
    1.00780E+00,     3.24563E-27,     3.20765E-27,     9.10022E-29
    1.00781E+00,     3.26623E-27,     3.22798E-27,     1.19892E-27
    1.00782E+00,     3.28693E-27,     3.24912E-27,     2.54763E-27
    1.00783E+00,     3.30775E-27,     3.27018E-27,     5.88559E-28
    1.00784E+00,     3.32867E-27,     3.29058E-27,     9.81991E-28
    1.00785E+00,     3.34969E-27,     3.31164E-27,     8.06996E-28
    1.00786E+00,     3.37083E-27,     3.33293E-27,     1.07582E-27
    1.00787E+00,     3.39207E-27,     3.35370E-27,     2.32337E-29
    1.00788E+00,     3.41342E-27,     3.37638E-27,     2.33055E-27
    1.00789E+00,     3.43488E-27,     3.39681E-27,     1.64415E-27
    1.00790E+00,     3.45645E-27,     3.41859E-27,     2.97310E-27
    1.00791E+00,     3.47812E-27,     3.44039E-27,     5.73057E-28
    1.00792E+00,     3.49991E-27,     3.46168E-27,     1.35590E-27
    1.00793E+00,     3.52181E-27,     3.48351E-27,     1.20322E-27
    1.00794E+00,     3.54382E-27,     3.50527E-27,     3.34175E-28
    1.00795E+00,     3.56594E-27,     3.52791E-27,     3.13422E-27
    1.00796E+00,     3.58817E-27,     3.55135E-27,     1.63488E-29
    1.00797E+00,     3.61051E-27,     3.57266E-27,     2.56128E-27
    1.00798E+00,     3.63297E-27,     3.59517E-27,     5.74134E-28
    1.00799E+00,     3.65554E-27,     3.61730E-27,     1.36057E-27
    1.00800E+00,     3.67822E-27,     3.64041E-27,     2.80905E-27
    1.00801E+00,     3.70101E-27,     3.66351E-27,     6.33990E-28
    1.00802E+00,     3.72392E-27,     3.68676E-27,     6.42823E-28
    1.00803E+00,     3.74695E-27,     3.70890E-27,     5.17113E-28
    1.00804E+00,     3.77008E-27,     3.73205E-27,     6.57843E-28
    1.00805E+00,     3.79334E-27,     3.75533E-27,     1.08999E-27
    1.00806E+00,     3.81671E-27,     3.77905E-27,     3.03275E-27
    1.00807E+00,     3.84020E-27,     3.80264E-27,     1.26337E-27
    1.00808E+00,     3.86380E-27,     3.82663E-27,     2.07978E-27
    1.00809E+00,     3.88752E-27,     3.84943E-27,     5.72272E-28
    1.00810E+00,     3.91136E-27,     3.87367E-27,     1.00617E-27
    1.00811E+00,     3.93531E-27,     3.89698E-27,     5.87975E-28
    1.00812E+00,     3.95939E-27,     3.92182E-27,     1.18092E-27
    1.00813E+00,     3.98358E-27,     3.94531E-27,     2.68751E-27
    1.00814E+00,     4.00789E-27,     3.97052E-27,     7.67729E-28
    1.00815E+00,     4.03232E-27,     3.99497E-27,     1.66735E-27
    1.00816E+00,     4.05688E-27,     4.01832E-27,     3.36678E-28
    1.00817E+00,     4.08155E-27,     4.04316E-27,     1.93274E-27
    1.00818E+00,     4.10634E-27,     4.06831E-27,     2.30913E-27
    1.00819E+00,     4.13126E-27,     4.09364E-27,     1.58216E-27
    1.00820E+00,     4.15630E-27,     4.11912E-27,     1.96657E-27
    1.00821E+00,     4.18146E-27,     4.14364E-27,     4.92895E-28
    1.00822E+00,     4.20674E-27,     4.16891E-27,     6.83593E-28
    1.00823E+00,     4.23215E-27,     4.19428E-27,     2.73294E-27
    1.00824E+00,     4.25768E-27,     4.21875E-27,     1.67107E-27
    1.00825E+00,     4.28333E-27,     4.24602E-27,     1.22767E-28
    1.00826E+00,     4.30911E-27,     4.27070E-27,     2.79992E-27
    1.00827E+00,     4.33501E-27,     4.29647E-27,     2.79087E-27
    1.00828E+00,     4.36104E-27,     4.32447E-27,     1.52866E-27
    1.00829E+00,     4.38720E-27,     4.34925E-27,     2.90996E-27
    1.00830E+00,     4.41348E-27,     4.37613E-27,     9.51575E-28
    1.00831E+00,     4.43989E-27,     4.40170E-27,     2.41273E-28
    1.00832E+00,     4.46643E-27,     4.42912E-27,     1.18158E-27
    1.00833E+00,     4.49309E-27,     4.45445E-27,     1.06586E-27
    1.00834E+00,     4.51989E-27,     4.48152E-27,     1.43750E-27
    1.00835E+00,     4.54681E-27,     4.50871E-27,     1.36094E-27
    1.00836E+00,     4.57386E-27,     4.53596E-27,     2.19391E-27
    1.00837E+00,     4.60104E-27,     4.56366E-27,     1.81929E-27
    1.00838E+00,     4.62835E-27,     4.59026E-27,     1.72035E-27
    1.00839E+00,     4.65579E-27,     4.61849E-27,     2.45114E-27
    1.00840E+00,     4.68336E-27,     4.64485E-27,     3.19262E-28
    1.00841E+00,     4.71107E-27,     4.67385E-27,     2.32149E-27
    1.00842E+00,     4.73890E-27,     4.70143E-27,     1.24942E-27
    1.00843E+00,     4.76687E-27,     4.72885E-27,     5.01390E-29
    1.00844E+00,     4.79498E-27,     4.75689E-27,     9.80642E-28
    1.00845E+00,     4.82321E-27,     4.78631E-27,     2.54354E-27
    1.00846E+00,     4.85158E-27,     4.81316E-27,     1.29888E-27
    1.00847E+00,     4.88008E-27,     4.84223E-27,     1.41886E-27
    1.00848E+00,     4.90872E-27,     4.87077E-27,     1.80813E-27
    1.00849E+00,     4.93750E-27,     4.90027E-27,     1.20113E-27
    1.00850E+00,     4.96641E-27,     4.92810E-27,     1.49583E-27
    1.00851E+00,     4.99545E-27,     4.95773E-27,     7.23884E-28
    1.00852E+00,     5.02464E-27,     4.98719E-27,     2.37400E-27
    1.00853E+00,     5.05396E-27,     5.01509E-27,     3.79159E-28
    1.00854E+00,     5.08342E-27,     5.04533E-27,     1.65975E-28
    1.00855E+00,     5.11301E-27,     5.07518E-27,     2.90521E-27
    1.00856E+00,     5.14275E-27,     5.10511E-27,     2.82117E-27
    1.00857E+00,     5.17262E-27,     5.13523E-27,     1.24949E-27
    1.00858E+00,     5.20264E-27,     5.16452E-27,     4.06432E-28
    1.00859E+00,     5.23279E-27,     5.19564E-27,     1.25666E-27
    1.00860E+00,     5.26309E-27,     5.22489E-27,     1.50594E-27
    1.00861E+00,     5.29352E-27,     5.25564E-27,     3.03497E-27
    1.00862E+00,     5.32410E-27,     5.28611E-27,     2.94310E-27
    1.00863E+00,     5.35482E-27,     5.31672E-27,     2.98972E-27
    1.00864E+00,     5.38569E-27,     5.34805E-27,     3.66284E-28
    1.00865E+00,     5.41669E-27,     5.37834E-27,     2.13454E-27
    1.00866E+00,     5.44784E-27,     5.40920E-27,     1.90678E-27
    1.00867E+00,     5.47914E-27,     5.44109E-27,     2.02433E-27
    1.00868E+00,     5.51058E-27,     5.47254E-27,     8.40797E-28
    1.00869E+00,     5.54216E-27,     5.50508E-27,     1.47808E-27
    1.00870E+00,     5.57389E-27,     5.53624E-27,     2.22953E-27
    1.00871E+00,     5.60577E-27,     5.56720E-27,     1.55147E-27
    1.00872E+00,     5.63779E-27,     5.59904E-27,     4.12316E-28
    1.00873E+00,     5.66996E-27,     5.63232E-27,     2.94273E-27
    1.00874E+00,     5.70228E-27,     5.66421E-27,     3.03985E-27
    1.00875E+00,     5.73475E-27,     5.69683E-27,     2.48327E-27
    1.00876E+00,     5.76736E-27,     5.73046E-27,     5.33879E-28
    1.00877E+00,     5.80013E-27,     5.76126E-27,     1.91956E-27
    1.00878E+00,     5.83304E-27,     5.79542E-27,     3.15533E-27
    1.00879E+00,     5.86610E-27,     5.82854E-27,     3.04223E-29
    1.00880E+00,     5.89932E-27,     5.86139E-27,     8.10000E-28
    1.00881E+00,     5.93269E-27,     5.89450E-27,     1.57542E-27
    1.00882E+00,     5.96620E-27,     5.92841E-27,     8.78273E-28
    1.00883E+00,     5.99988E-27,     5.96087E-27,     1.69455E-27
    1.00884E+00,     6.03370E-27,     5.99625E-27,     3.59710E-28
    1.00885E+00,     6.06768E-27,     6.03009E-27,     1.21643E-28
    1.00886E+00,     6.10181E-27,     6.06420E-27,     9.46259E-28
    1.00887E+00,     6.13609E-27,     6.09841E-27,     1.06375E-27
    1.00888E+00,     6.17053E-27,     6.13297E-27,     1.32542E-27
    1.00889E+00,     6.20513E-27,     6.16772E-27,     2.81492E-28
    1.00890E+00,     6.23988E-27,     6.20159E-27,     2.48076E-27
    1.00891E+00,     6.27479E-27,     6.23716E-27,     1.18594E-27
    1.00892E+00,     6.30985E-27,     6.27092E-27,     2.67629E-27
    1.00893E+00,     6.34508E-27,     6.30737E-27,     1.88441E-29
    1.00894E+00,     6.38046E-27,     6.34174E-27,     2.41492E-27
    1.00895E+00,     6.41600E-27,     6.37709E-27,     2.07810E-27
    1.00896E+00,     6.45170E-27,     6.41326E-27,     7.93533E-28
    1.00897E+00,     6.48755E-27,     6.44934E-27,     2.78871E-27
    1.00898E+00,     6.52357E-27,     6.48478E-27,     3.29823E-27
    1.00899E+00,     6.55975E-27,     6.52202E-27,     3.26319E-27
    1.00900E+00,     6.59609E-27,     6.55822E-27,     5.93481E-27
    1.00901E+00,     6.63260E-27,     6.59460E-27,     4.43489E-27
    1.00902E+00,     6.66926E-27,     6.62993E-27,     4.34267E-27
    1.00903E+00,     6.70609E-27,     6.66811E-27,     3.62713E-27
    1.00904E+00,     6.74308E-27,     6.70492E-27,     3.31632E-27
    1.00905E+00,     6.78024E-27,     6.74186E-27,     2.33429E-27
    1.00906E+00,     6.81756E-27,     6.77987E-27,     8.67938E-28
    1.00907E+00,     6.85504E-27,     6.81744E-27,     4.14013E-27
    1.00908E+00,     6.89270E-27,     6.85438E-27,     5.79665E-27
    1.00909E+00,     6.93051E-27,     6.89205E-27,     9.33969E-28
    1.00910E+00,     6.96850E-27,     6.93088E-27,     2.84644E-27
    1.00911E+00,     7.00665E-27,     6.96874E-27,     5.97975E-27
    1.00912E+00,     7.04497E-27,     7.00688E-27,     3.03050E-27
    1.00913E+00,     7.08346E-27,     7.04578E-27,     2.95715E-27
    1.00914E+00,     7.12211E-27,     7.08334E-27,     1.40815E-27
    1.00915E+00,     7.16094E-27,     7.12288E-27,     1.93918E-27
    1.00916E+00,     7.19994E-27,     7.16111E-27,     4.86192E-28
    1.00917E+00,     7.23910E-27,     7.20157E-27,     3.02004E-27
    1.00918E+00,     7.27844E-27,     7.24021E-27,     5.02721E-27
    1.00919E+00,     7.31795E-27,     7.28075E-27,     2.83620E-27
    1.00920E+00,     7.35763E-27,     7.32000E-27,     4.70493E-27
    1.00921E+00,     7.39749E-27,     7.35916E-27,     1.30635E-27
    1.00922E+00,     7.43752E-27,     7.39928E-27,     4.34356E-27
    1.00923E+00,     7.47772E-27,     7.43868E-27,     7.32185E-28
    1.00924E+00,     7.51810E-27,     7.47944E-27,     2.74444E-27
    1.00925E+00,     7.55865E-27,     7.52190E-27,     5.96441E-28
    1.00926E+00,     7.59938E-27,     7.56111E-27,     2.63125E-27
    1.00927E+00,     7.64028E-27,     7.60146E-27,     1.22721E-27
    1.00928E+00,     7.68137E-27,     7.64386E-27,     5.22246E-27
    1.00929E+00,     7.72262E-27,     7.68530E-27,     1.22410E-27
    1.00930E+00,     7.76406E-27,     7.72676E-27,     1.76701E-27
    1.00931E+00,     7.80568E-27,     7.76793E-27,     4.08676E-27
    1.00932E+00,     7.84747E-27,     7.81096E-27,     4.56050E-27
    1.00933E+00,     7.88945E-27,     7.85039E-27,     4.46709E-28
    1.00934E+00,     7.93160E-27,     7.89359E-27,     2.51280E-27
    1.00935E+00,     7.97394E-27,     7.93627E-27,     2.58548E-27
    1.00936E+00,     8.01645E-27,     7.97810E-27,     3.17260E-27
    1.00937E+00,     8.05915E-27,     8.02055E-27,     5.77646E-27
