x, a priori error bound, running error bound, forward error
    1.00549E+00,     2.35099E-27,     6.06579E-28,     1.72876E-29
    1.00550E+00,     2.35607E-27,     6.39234E-28,     3.11472E-28
    1.00551E+00,     2.36119E-27,     6.33071E-28,     2.38436E-28
    1.00552E+00,     2.36635E-27,     6.34355E-28,     3.37758E-28
    1.00553E+00,     2.37154E-27,     6.30735E-28,     6.03749E-29
    1.00554E+00,     2.37678E-27,     6.53177E-28,     1.34870E-28
    1.00555E+00,     2.38205E-27,     6.63144E-28,     3.17232E-28
    1.00556E+00,     2.38735E-27,     6.46175E-28,     3.80175E-28
    1.00557E+00,     2.39270E-27,     6.17831E-28,     3.17469E-28
    1.00558E+00,     2.39809E-27,     6.68690E-28,     5.31083E-29
    1.00559E+00,     2.40351E-27,     6.54437E-28,     9.04231E-29
    1.00560E+00,     2.40897E-27,     6.50791E-28,     3.13542E-28
    1.00561E+00,     2.41447E-27,     6.54792E-28,     7.02720E-30
    1.00562E+00,     2.42001E-27,     6.83898E-28,     2.29106E-28
    1.00563E+00,     2.42559E-27,     6.95021E-28,     1.06949E-28
    1.00564E+00,     2.43121E-27,     6.95792E-28,     3.27146E-29
    1.00565E+00,     2.43687E-27,     6.77750E-28,     9.89130E-30
    1.00566E+00,     2.44257E-27,     7.21562E-28,     6.53837E-29
    1.00567E+00,     2.44831E-27,     6.88522E-28,     1.27761E-28
    1.00568E+00,     2.45409E-27,     6.90922E-28,     1.57871E-28
    1.00569E+00,     2.45991E-27,     7.14860E-28,     2.96616E-28
    1.00570E+00,     2.46577E-27,     7.20040E-28,     3.52584E-28
    1.00571E+00,     2.47168E-27,     7.54294E-28,     8.54567E-29
    1.00572E+00,     2.47762E-27,     7.20810E-28,     2.92732E-28
    1.00573E+00,     2.48361E-27,     7.53319E-28,     2.53327E-28
    1.00574E+00,     2.48963E-27,     7.55806E-28,     1.69147E-28
    1.00575E+00,     2.49570E-27,     7.74202E-28,     1.01611E-28
    1.00576E+00,     2.50181E-27,     7.59980E-28,     2.74050E-28
    1.00577E+00,     2.50797E-27,     7.31631E-28,     3.76252E-28
    1.00578E+00,     2.51417E-27,     7.88425E-28,     4.80208E-29
    1.00579E+00,     2.52041E-27,     7.89675E-28,     1.03463E-28
    1.00580E+00,     2.52669E-27,     7.83128E-28,     1.98165E-28
    1.00581E+00,     2.53301E-27,     7.77210E-28,     3.29892E-28
    1.00582E+00,     2.53938E-27,     8.18373E-28,     2.63503E-28
    1.00583E+00,     2.54580E-27,     8.25730E-28,     3.60147E-29
    1.00584E+00,     2.55226E-27,     8.21536E-28,     1.78425E-29
    1.00585E+00,     2.55876E-27,     8.01505E-28,     3.30701E-28
    1.00586E+00,     2.56530E-27,     8.35012E-28,     1.72887E-28
    1.00587E+00,     2.57189E-27,     8.55386E-28,     2.96890E-28
    1.00588E+00,     2.57853E-27,     8.38378E-28,     3.59455E-28
    1.00589E+00,     2.58521E-27,     8.24815E-28,     3.10600E-28
    1.00590E+00,     2.59194E-27,     8.54801E-28,     1.67051E-28
    1.00591E+00,     2.59871E-27,     8.76124E-28,     2.14318E-28
    1.00592E+00,     2.60553E-27,     8.63936E-28,     2.52543E-28
    1.00593E+00,     2.61239E-27,     8.71392E-28,     3.82684E-28
    1.00594E+00,     2.61930E-27,     8.81221E-28,     6.30924E-29
    1.00595E+00,     2.62626E-27,     9.03352E-28,     2.21266E-28
    1.00596E+00,     2.63326E-27,     8.75156E-28,     4.56510E-28
    1.00597E+00,     2.64031E-27,     8.86748E-28,     1.49132E-28
    1.00598E+00,     2.64741E-27,     9.20746E-28,     6.71334E-28
    1.00599E+00,     2.65455E-27,     9.31907E-28,     2.74007E-28
    1.00600E+00,     2.66175E-27,     8.96103E-28,     6.52763E-29
    1.00601E+00,     2.66899E-27,     9.06946E-28,     1.23633E-28
    1.00602E+00,     2.67628E-27,     9.44414E-28,     7.60397E-29
    1.00603E+00,     2.68361E-27,     9.56701E-28,     3.18023E-28
    1.00604E+00,     2.69100E-27,     9.59698E-28,     4.25723E-28
    1.00605E+00,     2.69843E-27,     9.37985E-28,     5.26493E-29
    1.00606E+00,     2.70592E-27,     9.72909E-28,     7.89289E-28
    1.00607E+00,     2.71345E-27,     9.86778E-28,     7.17143E-28
    1.00608E+00,     2.72104E-27,     9.56130E-28,     7.16290E-28
    1.00609E+00,     2.72867E-27,     9.81766E-28,     3.22516E-28
    1.00610E+00,     2.73635E-27,     9.99235E-28,     2.22676E-29
    1.00611E+00,     2.74409E-27,     1.01826E-27,     7.00242E-28
    1.00612E+00,     2.75187E-27,     9.93218E-28,     6.42709E-28
    1.00613E+00,     2.75971E-27,     1.02600E-27,     4.24038E-28
    1.00614E+00,     2.76759E-27,     1.04926E-27,     1.47167E-28
    1.00615E+00,     2.77553E-27,     1.04373E-27,     5.64907E-28
    1.00616E+00,     2.78352E-27,     1.04096E-27,     6.45096E-28
    1.00617E+00,     2.79156E-27,     1.02873E-27,     2.32579E-28
    1.00618E+00,     2.79965E-27,     1.05357E-27,     7.97656E-29
    1.00619E+00,     2.80780E-27,     1.06731E-27,     1.80567E-28
    1.00620E+00,     2.81600E-27,     1.04886E-27,     3.36454E-28
    1.00621E+00,     2.82425E-27,     1.07677E-27,     2.32737E-28
    1.00622E+00,     2.83255E-27,     1.08767E-27,     2.78660E-29
    1.00623E+00,     2.84091E-27,     1.10112E-27,     6.86560E-28
    1.00624E+00,     2.84932E-27,     1.09145E-27,     8.95647E-29
    1.00625E+00,     2.85779E-27,     1.11290E-27,     2.39882E-28
    1.00626E+00,     2.86631E-27,     1.12575E-27,     2.20415E-28
    1.00627E+00,     2.87488E-27,     1.14709E-27,     2.25066E-28
    1.00628E+00,     2.88351E-27,     1.14199E-27,     7.84961E-28
    1.00629E+00,     2.89220E-27,     1.12543E-27,     4.06074E-28
    1.00630E+00,     2.90094E-27,     1.15889E-27,     5.13100E-28
    1.00631E+00,     2.90973E-27,     1.17774E-27,     2.46952E-28
    1.00632E+00,     2.91858E-27,     1.16738E-27,     2.16509E-28
    1.00633E+00,     2.92749E-27,     1.17569E-27,     1.28730E-28
    1.00634E+00,     2.93645E-27,     1.21153E-27,     3.43252E-28
    1.00635E+00,     2.94547E-27,     1.21978E-27,     4.62325E-28
    1.00636E+00,     2.95455E-27,     1.20259E-27,     5.27831E-28
    1.00637E+00,     2.96368E-27,     1.20308E-27,     1.11777E-28
    1.00638E+00,     2.97287E-27,     1.23483E-27,     7.08768E-28
    1.00639E+00,     2.98212E-27,     1.24346E-27,     3.08024E-28
    1.00640E+00,     2.99143E-27,     1.24306E-27,     7.25504E-28
    1.00641E+00,     3.00079E-27,     1.23429E-27,     2.32367E-28
    1.00642E+00,     3.01022E-27,     1.26652E-27,     3.13399E-28
    1.00643E+00,     3.01970E-27,     1.28329E-27,     6.97790E-29
    1.00644E+00,     3.02924E-27,     1.28377E-27,     1.38819E-28
    1.00645E+00,     3.03884E-27,     1.29107E-27,     1.84247E-29
    1.00646E+00,     3.04850E-27,     1.32244E-27,     3.86713E-28
    1.00647E+00,     3.05822E-27,     1.31347E-27,     5.23068E-28
    1.00648E+00,     3.06800E-27,     1.30636E-27,     3.65393E-28
    1.00649E+00,     3.07784E-27,     1.30742E-27,     5.24236E-28
    1.00650E+00,     3.08774E-27,     1.34517E-27,     7.62764E-28
    1.00651E+00,     3.09771E-27,     1.35798E-27,     2.03908E-28
    1.00652E+00,     3.10773E-27,     1.33488E-27,     5.49030E-28
    1.00653E+00,     3.11781E-27,     1.35504E-27,     7.66119E-28
    1.00654E+00,     3.12796E-27,     1.38259E-27,     5.08351E-28
    1.00655E+00,     3.13817E-27,     1.41909E-27,     4.36601E-29
    1.00656E+00,     3.14844E-27,     1.38091E-27,     4.44685E-28
    1.00657E+00,     3.15878E-27,     1.40355E-27,     6.49563E-28
    1.00658E+00,     3.16917E-27,     1.41328E-27,     7.61324E-28
    1.00659E+00,     3.17963E-27,     1.43085E-27,     7.52365E-28
    1.00660E+00,     3.19016E-27,     1.42631E-27,     4.82101E-28
    1.00661E+00,     3.20074E-27,     1.43252E-27,     4.51198E-29
    1.00662E+00,     3.21140E-27,     1.47433E-27,     3.40850E-28
    1.00663E+00,     3.22211E-27,     1.47103E-27,     6.45909E-28
    1.00664E+00,     3.23289E-27,     1.49688E-27,     3.48280E-28
    1.00665E+00,     3.24374E-27,     1.47490E-27,     2.76474E-28
    1.00666E+00,     3.25465E-27,     1.53150E-27,     1.36672E-28
    1.00667E+00,     3.26563E-27,     1.54239E-27,     2.78392E-29
    1.00668E+00,     3.27667E-27,     1.51271E-27,     5.92625E-28
    1.00669E+00,     3.28778E-27,     1.54199E-27,     7.12078E-28
    1.00670E+00,     3.29895E-27,     1.55823E-27,     4.12570E-28
    1.00671E+00,     3.31020E-27,     1.58475E-27,     2.89622E-28
    1.00672E+00,     3.32150E-27,     1.56590E-27,     7.44600E-28
    1.00673E+00,     3.33288E-27,     1.57727E-27,     4.19842E-28
    1.00674E+00,     3.34433E-27,     1.60170E-27,     7.99689E-28
    1.00675E+00,     3.35584E-27,     1.61588E-27,     5.11827E-28
    1.00676E+00,     3.36742E-27,     1.60693E-27,     4.14376E-28
    1.00677E+00,     3.37907E-27,     1.62988E-27,     7.19677E-29
    1.00678E+00,     3.39078E-27,     1.64254E-27,     3.24643E-28
    1.00679E+00,     3.40257E-27,     1.64449E-27,     5.08358E-28
    1.00680E+00,     3.41443E-27,     1.66172E-27,     7.47443E-28
    1.00681E+00,     3.42636E-27,     1.67819E-27,     8.34893E-28
    1.00682E+00,     3.43835E-27,     1.68644E-27,     1.20168E-27
    1.00683E+00,     3.45042E-27,     1.70721E-27,     1.06741E-27
    1.00684E+00,     3.46256E-27,     1.71964E-27,     1.51054E-27
    1.00685E+00,     3.47477E-27,     1.71831E-27,     1.55714E-27
    1.00686E+00,     3.48705E-27,     1.74850E-27,     2.17908E-31
    1.00687E+00,     3.49940E-27,     1.77667E-27,     1.12963E-27
    1.00688E+00,     3.51182E-27,     1.76878E-27,     1.27513E-27
    1.00689E+00,     3.52432E-27,     1.74969E-27,     1.35686E-27
    1.00690E+00,     3.53689E-27,     1.78164E-27,     1.56709E-28
    1.00691E+00,     3.54953E-27,     1.82500E-27,     1.36797E-27
    1.00692E+00,     3.56224E-27,     1.79258E-27,     7.62551E-28
    1.00693E+00,     3.57503E-27,     1.82944E-27,     1.02176E-27
    1.00694E+00,     3.58790E-27,     1.85277E-27,     8.97378E-29
    1.00695E+00,     3.60083E-27,     1.86125E-27,     5.50849E-28
    1.00696E+00,     3.61384E-27,     1.85609E-27,     9.19034E-28
    1.00697E+00,     3.62693E-27,     1.87436E-27,     1.38981E-27
    1.00698E+00,     3.64009E-27,     1.91958E-27,     1.08136E-27
    1.00699E+00,     3.65333E-27,     1.92997E-27,     5.57392E-28
    1.00700E+00,     3.66664E-27,     1.92955E-27,     4.37500E-28
    1.00701E+00,     3.68003E-27,     1.91007E-27,     4.50772E-28
    1.00702E+00,     3.69350E-27,     1.94554E-27,     8.50373E-28
    1.00703E+00,     3.70704E-27,     1.96866E-27,     1.81309E-28
    1.00704E+00,     3.72066E-27,     1.96852E-27,     5.39959E-28
    1.00705E+00,     3.73435E-27,     1.98513E-27,     1.21296E-27
    1.00706E+00,     3.74813E-27,     2.00487E-27,     1.13656E-27
    1.00707E+00,     3.76198E-27,     2.02600E-27,     3.81151E-28
    1.00708E+00,     3.77591E-27,     2.00770E-27,     9.74695E-29
    1.00709E+00,     3.78992E-27,     2.02911E-27,     6.03538E-29
    1.00710E+00,     3.80401E-27,     2.08098E-27,     1.10724E-27
    1.00711E+00,     3.81818E-27,     2.07802E-27,     5.31156E-29
    1.00712E+00,     3.83243E-27,     2.08436E-27,     1.02942E-27
    1.00713E+00,     3.84676E-27,     2.09043E-27,     2.82656E-28
    1.00714E+00,     3.86117E-27,     2.11039E-27,     1.16556E-27
    1.00715E+00,     3.87566E-27,     2.15335E-27,     2.16944E-28
    1.00716E+00,     3.89023E-27,     2.13996E-27,     9.18967E-29
    1.00717E+00,     3.90488E-27,     2.16314E-27,     1.40593E-27
    1.00718E+00,     3.91961E-27,     2.18457E-27,     2.49966E-28
    1.00719E+00,     3.93443E-27,     2.21198E-27,     1.20342E-27
    1.00720E+00,     3.94933E-27,     2.19423E-27,     9.60180E-29
    1.00721E+00,     3.96431E-27,     2.22181E-27,     1.05109E-27
    1.00722E+00,     3.97938E-27,     2.23635E-27,     1.38109E-27
    1.00723E+00,     3.99453E-27,     2.25232E-27,     9.48436E-28
    1.00724E+00,     4.00976E-27,     2.25506E-27,     1.50915E-27
    1.00725E+00,     4.02508E-27,     2.26530E-27,     2.21425E-28
    1.00726E+00,     4.04048E-27,     2.29853E-27,     3.38722E-28
    1.00727E+00,     4.05596E-27,     2.31318E-27,     1.34290E-27
    1.00728E+00,     4.07154E-27,     2.31007E-27,     3.55478E-28
    1.00729E+00,     4.08719E-27,     2.33749E-27,     1.89785E-28
    1.00730E+00,     4.10294E-27,     2.35049E-27,     7.69903E-28
    1.00731E+00,     4.11877E-27,     2.39213E-27,     1.02050E-27
    1.00732E+00,     4.13468E-27,     2.37538E-27,     1.27585E-27
    1.00733E+00,     4.15069E-27,     2.39294E-27,     6.54338E-28
    1.00734E+00,     4.16678E-27,     2.43022E-27,     6.71207E-28
    1.00735E+00,     4.18296E-27,     2.44228E-27,     1.17648E-27
    1.00736E+00,     4.19923E-27,     2.45016E-27,     2.73137E-28
    1.00737E+00,     4.21558E-27,     2.44473E-27,     3.01181E-28
    1.00738E+00,     4.23203E-27,     2.48325E-27,     1.26312E-27
    1.00739E+00,     4.24856E-27,     2.49638E-27,     1.53838E-27
    1.00740E+00,     4.26518E-27,     2.51112E-27,     1.48717E-27
    1.00741E+00,     4.28190E-27,     2.53171E-27,     8.41192E-28
    1.00742E+00,     4.29870E-27,     2.54195E-27,     1.00857E-27
    1.00743E+00,     4.31560E-27,     2.59146E-27,     4.94522E-28
    1.00744E+00,     4.33258E-27,     2.58935E-27,     1.01521E-27
    1.00745E+00,     4.34966E-27,     2.57919E-27,     1.02924E-27
    1.00746E+00,     4.36683E-27,     2.62525E-27,     2.54716E-28
    1.00747E+00,     4.38409E-27,     2.63889E-27,     6.31408E-28
    1.00748E+00,     4.40144E-27,     2.63364E-27,     1.31373E-27
    1.00749E+00,     4.41889E-27,     2.65503E-27,     6.20017E-28
    1.00750E+00,     4.43643E-27,     2.71551E-27,     8.39123E-28
    1.00751E+00,     4.45406E-27,     2.72959E-27,     8.89748E-29
    1.00752E+00,     4.47179E-27,     2.70302E-27,     9.03026E-28
    1.00753E+00,     4.48961E-27,     2.72816E-27,     2.97034E-28
    1.00754E+00,     4.50753E-27,     2.76113E-27,     8.72496E-28
    1.00755E+00,     4.52554E-27,     2.80258E-27,     5.41897E-28
    1.00756E+00,     4.54365E-27,     2.79693E-27,     1.59018E-27
    1.00757E+00,     4.56185E-27,     2.79629E-27,     6.54083E-28
    1.00758E+00,     4.58015E-27,     2.85448E-27,     5.57434E-28
    1.00759E+00,     4.59855E-27,     2.84892E-27,     5.44570E-28
    1.00760E+00,     4.61704E-27,     2.86207E-27,     1.32381E-27
    1.00761E+00,     4.63563E-27,     2.88923E-27,     9.92476E-28
    1.00762E+00,     4.65432E-27,     2.91214E-27,     1.54480E-27
    1.00763E+00,     4.67311E-27,     2.93013E-27,     1.20157E-27
    1.00764E+00,     4.69199E-27,     2.95832E-27,     6.04599E-28
    1.00765E+00,     4.71098E-27,     2.96363E-27,     4.12063E-28
    1.00766E+00,     4.73006E-27,     3.00217E-27,     1.72230E-28
    1.00767E+00,     4.74925E-27,     3.00821E-27,     1.03003E-27
    1.00768E+00,     4.76853E-27,     3.03345E-27,     3.49181E-28
    1.00769E+00,     4.78792E-27,     3.02840E-27,     1.50047E-27
    1.00770E+00,     4.80740E-27,     3.05142E-27,     1.25405E-27
    1.00771E+00,     4.82699E-27,     3.07803E-27,     1.45276E-27
    1.00772E+00,     4.84668E-27,     3.08183E-27,     3.65637E-28
    1.00773E+00,     4.86647E-27,     3.09283E-27,     1.45629E-27
    1.00774E+00,     4.88636E-27,     3.16096E-27,     1.49525E-27
    1.00775E+00,     4.90636E-27,     3.16381E-27,     1.32047E-27
    1.00776E+00,     4.92646E-27,     3.17074E-27,     9.25908E-28
    1.00777E+00,     4.94666E-27,     3.17610E-27,     9.53001E-28
    1.00778E+00,     4.96697E-27,     3.24512E-27,     1.55912E-27
    1.00779E+00,     4.98738E-27,     3.25414E-27,     5.25962E-28
    1.00780E+00,     5.00790E-27,     3.25860E-27,     9.10022E-29
    1.00781E+00,     5.02852E-27,     3.26079E-27,     1.19892E-27
    1.00782E+00,     5.04925E-27,     3.32593E-27,     2.54763E-27
    1.00783E+00,     5.07009E-27,     3.31947E-27,     5.88559E-28
    1.00784E+00,     5.09103E-27,     3.32864E-27,     9.81991E-28
    1.00785E+00,     5.11208E-27,     3.36693E-27,     8.06996E-28
    1.00786E+00,     5.13323E-27,     3.36634E-27,     1.07582E-27
    1.00787E+00,     5.15450E-27,     3.42240E-27,     2.32337E-29
    1.00788E+00,     5.17587E-27,     3.43143E-27,     2.33055E-27
    1.00789E+00,     5.19735E-27,     3.45910E-27,     1.64415E-27
    1.00790E+00,     5.21894E-27,     3.49872E-27,     2.97310E-27
    1.00791E+00,     5.24064E-27,     3.49022E-27,     5.73057E-28
    1.00792E+00,     5.26245E-27,     3.50908E-27,     1.35590E-27
    1.00793E+00,     5.28437E-27,     3.52104E-27,     1.20322E-27
    1.00794E+00,     5.30640E-27,     3.55652E-27,     3.34175E-28
    1.00795E+00,     5.32854E-27,     3.60252E-27,     3.13422E-27
    1.00796E+00,     5.35079E-27,     3.60820E-27,     1.63500E-29
    1.00797E+00,     5.37315E-27,     3.64355E-27,     2.56128E-27
    1.00798E+00,     5.39563E-27,     3.66914E-27,     5.74134E-28
    1.00799E+00,     5.41822E-27,     3.66312E-27,     1.36057E-27
    1.00800E+00,     5.44092E-27,     3.66795E-27,     2.80905E-27
    1.00801E+00,     5.46374E-27,     3.71969E-27,     6.33990E-28
    1.00802E+00,     5.48667E-27,     3.75792E-27,     6.42823E-28
    1.00803E+00,     5.50972E-27,     3.75495E-27,     5.17113E-28
    1.00804E+00,     5.53288E-27,     3.78077E-27,     6.57843E-28
    1.00805E+00,     5.55615E-27,     3.82048E-27,     1.08999E-27
    1.00806E+00,     5.57955E-27,     3.84937E-27,     3.03275E-27
    1.00807E+00,     5.60305E-27,     3.87531E-27,     1.26337E-27
    1.00808E+00,     5.62668E-27,     3.87223E-27,     2.07978E-27
    1.00809E+00,     5.65042E-27,     3.90079E-27,     5.72272E-28
    1.00810E+00,     5.67428E-27,     3.93388E-27,     1.00617E-27
    1.00811E+00,     5.69826E-27,     3.95687E-27,     5.87975E-28
    1.00812E+00,     5.72235E-27,     3.96699E-27,     1.18092E-27
    1.00813E+00,     5.74657E-27,     3.99195E-27,     2.68751E-27
    1.00814E+00,     5.77090E-27,     4.04421E-27,     7.67729E-28
    1.00815E+00,     5.79536E-27,     4.07048E-27,     1.66735E-27
    1.00816E+00,     5.81993E-27,     4.06589E-27,     3.36678E-28
    1.00817E+00,     5.84462E-27,     4.07659E-27,     1.93274E-27
    1.00818E+00,     5.86944E-27,     4.14650E-27,     2.30913E-27
    1.00819E+00,     5.89438E-27,     4.17184E-27,     1.58216E-27
    1.00820E+00,     5.91944E-27,     4.15331E-27,     1.96657E-27
    1.00821E+00,     5.94462E-27,     4.17161E-27,     4.92895E-28
    1.00822E+00,     5.96992E-27,     4.22201E-27,     6.83593E-28
    1.00823E+00,     5.99535E-27,     4.26697E-27,     2.73294E-27
    1.00824E+00,     6.02090E-27,     4.25269E-27,     1.67107E-27
    1.00825E+00,     6.04658E-27,     4.27356E-27,     1.22767E-28
    1.00826E+00,     6.07238E-27,     4.34973E-27,     2.79992E-27
    1.00827E+00,     6.09830E-27,     4.34747E-27,     2.79087E-27
    1.00828E+00,     6.12436E-27,     4.38603E-27,     1.52866E-27
    1.00829E+00,     6.15053E-27,     4.40436E-27,     2.90996E-27
    1.00830E+00,     6.17684E-27,     4.44440E-27,     9.51575E-28
    1.00831E+00,     6.20327E-27,     4.44855E-27,     2.41273E-28
    1.00832E+00,     6.22983E-27,     4.46745E-27,     1.18158E-27
    1.00833E+00,     6.25651E-27,     4.51071E-27,     1.06586E-27
    1.00834E+00,     6.28333E-27,     4.53660E-27,     1.43750E-27
    1.00835E+00,     6.31027E-27,     4.56314E-27,     1.36094E-27
    1.00836E+00,     6.33734E-27,     4.60117E-27,     2.19391E-27
    1.00837E+00,     6.36454E-27,     4.59862E-27,     1.81929E-27
    1.00838E+00,     6.39188E-27,     4.66144E-27,     1.72035E-27
    1.00839E+00,     6.41934E-27,     4.67393E-27,     2.45114E-27
    1.00840E+00,     6.44693E-27,     4.69460E-27,     3.19262E-28
    1.00841E+00,     6.47466E-27,     4.73928E-27,     2.32149E-27
    1.00842E+00,     6.50252E-27,     4.77058E-27,     1.24942E-27
    1.00843E+00,     6.53051E-27,     4.79811E-27,     5.01390E-29
    1.00844E+00,     6.55863E-27,     4.80338E-27,     9.80642E-28
    1.00845E+00,     6.58689E-27,     4.82660E-27,     2.54354E-27
    1.00846E+00,     6.61528E-27,     4.86538E-27,     1.29888E-27
    1.00847E+00,     6.64381E-27,     4.89664E-27,     1.41886E-27
    1.00848E+00,     6.67247E-27,     4.92967E-27,     1.80813E-27
    1.00849E+00,     6.70126E-27,     4.96590E-27,     1.20113E-27
    1.00850E+00,     6.73019E-27,     5.00954E-27,     1.49583E-27
    1.00851E+00,     6.75926E-27,     5.03003E-27,     7.23884E-28
    1.00852E+00,     6.78847E-27,     5.02423E-27,     2.37400E-27
    1.00853E+00,     6.81781E-27,     5.05030E-27,     3.79159E-28
    1.00854E+00,     6.84729E-27,     5.09627E-27,     1.65975E-28
    1.00855E+00,     6.87691E-27,     5.12870E-27,     2.90521E-27
    1.00856E+00,     6.90666E-27,     5.15860E-27,     2.82117E-27
    1.00857E+00,     6.93656E-27,     5.16817E-27,     1.24949E-27
    1.00858E+00,     6.96660E-27,     5.23464E-27,     4.06432E-28
    1.00859E+00,     6.99677E-27,     5.26418E-27,     1.25666E-27
    1.00860E+00,     7.02709E-27,     5.26691E-27,     1.50594E-27
    1.00861E+00,     7.05755E-27,     5.28333E-27,     3.03497E-27
    1.00862E+00,     7.08815E-27,     5.35787E-27,     2.94310E-27
    1.00863E+00,     7.11889E-27,     5.37948E-27,     2.98972E-27
    1.00864E+00,     7.14978E-27,     5.38148E-27,     3.66284E-28
    1.00865E+00,     7.18080E-27,     5.42556E-27,     2.13454E-27
    1.00866E+00,     7.21198E-27,     5.48226E-27,     1.90678E-27
    1.00867E+00,     7.24329E-27,     5.51419E-27,     2.02433E-27
    1.00868E+00,     7.27475E-27,     5.52785E-27,     8.40797E-28
    1.00869E+00,     7.30636E-27,     5.54909E-27,     1.47808E-27
    1.00870E+00,     7.33811E-27,     5.60628E-27,     2.22953E-27
    1.00871E+00,     7.37001E-27,     5.62601E-27,     1.55147E-27
    1.00872E+00,     7.40205E-27,     5.64790E-27,     4.12316E-28
    1.00873E+00,     7.43425E-27,     5.66290E-27,     2.94273E-27
    1.00874E+00,     7.46659E-27,     5.71660E-27,     3.03985E-27
    1.00875E+00,     7.49907E-27,     5.76812E-27,     2.48327E-27
    1.00876E+00,     7.53171E-27,     5.77090E-27,     5.33879E-28
    1.00877E+00,     7.56450E-27,     5.80304E-27,     1.91956E-27
    1.00878E+00,     7.59743E-27,     5.84740E-27,     3.15533E-27
    1.00879E+00,     7.63052E-27,     5.88668E-27,     3.04229E-29
    1.00880E+00,     7.66375E-27,     5.89671E-27,     8.10000E-28
    1.00881E+00,     7.69714E-27,     5.93846E-27,     1.57542E-27
    1.00882E+00,     7.73068E-27,     5.98563E-27,     8.78273E-28
    1.00883E+00,     7.76437E-27,     6.02910E-27,     1.69455E-27
    1.00884E+00,     7.79822E-27,     6.04329E-27,     3.59710E-28
    1.00885E+00,     7.83222E-27,     6.06733E-27,     1.21643E-28
    1.00886E+00,     7.86637E-27,     6.13098E-27,     9.46259E-28
    1.00887E+00,     7.90068E-27,     6.14120E-27,     1.06375E-27
    1.00888E+00,     7.93514E-27,     6.16749E-27,     1.32542E-27
    1.00889E+00,     7.96976E-27,     6.19684E-27,     2.81492E-28
    1.00890E+00,     8.00453E-27,     6.27084E-27,     2.48076E-27
    1.00891E+00,     8.03946E-27,     6.29737E-27,     1.18594E-27
    1.00892E+00,     8.07455E-27,     6.30793E-27,     2.67629E-27
    1.00893E+00,     8.10979E-27,     6.34968E-27,     1.88452E-29
    1.00894E+00,     8.14519E-27,     6.39501E-27,     2.41492E-27
    1.00895E+00,     8.18076E-27,     6.45317E-27,     2.07810E-27
    1.00896E+00,     8.21648E-27,     6.46529E-27,     7.93533E-28
    1.00897E+00,     8.25236E-27,     6.51275E-27,     2.78871E-27
    1.00898E+00,     8.28840E-27,     6.54610E-27,     3.29823E-27
    1.00899E+00,     8.32460E-27,     6.57414E-27,     3.26319E-27
    1.00900E+00,     8.36096E-27,     6.60846E-27,     5.93481E-27
    1.00901E+00,     8.39749E-27,     6.62743E-27,     4.43489E-27
    1.00902E+00,     8.43417E-27,     6.69189E-27,     4.34267E-27
    1.00903E+00,     8.47102E-27,     6.72615E-27,     3.62713E-27
    1.00904E+00,     8.50804E-27,     6.76554E-27,     3.31632E-27
    1.00905E+00,     8.54521E-27,     6.79763E-27,     2.33429E-27
    1.00906E+00,     8.58256E-27,     6.83804E-27,     8.67938E-28
    1.00907E+00,     8.62006E-27,     6.88529E-27,     4.14013E-27
    1.00908E+00,     8.65774E-27,     6.88726E-27,     5.79665E-27
    1.00909E+00,     8.69557E-27,     6.94471E-27,     9.33969E-28
    1.00910E+00,     8.73358E-27,     7.00491E-27,     2.84644E-27
    1.00911E+00,     8.77175E-27,     7.00975E-27,     5.97975E-27
    1.00912E+00,     8.81009E-27,     7.04215E-27,     3.03050E-27
    1.00913E+00,     8.84860E-27,     7.07293E-27,     2.95715E-27
    1.00914E+00,     8.88728E-27,     7.15532E-27,     1.40815E-27
    1.00915E+00,     8.92613E-27,     7.16886E-27,     1.93918E-27
    1.00916E+00,     8.96515E-27,     7.21524E-27,     4.86192E-28
    1.00917E+00,     9.00434E-27,     7.24506E-27,     3.02004E-27
    1.00918E+00,     9.04370E-27,     7.31707E-27,     5.02721E-27
    1.00919E+00,     9.08323E-27,     7.34326E-27,     2.83620E-27
    1.00920E+00,     9.12293E-27,     7.36536E-27,     4.70493E-27
    1.00921E+00,     9.16281E-27,     7.40920E-27,     1.30635E-27
    1.00922E+00,     9.20286E-27,     7.44693E-27,     4.34356E-27
    1.00923E+00,     9.24308E-27,     7.52125E-27,     7.32186E-28
    1.00924E+00,     9.28348E-27,     7.52233E-27,     2.74444E-27
    1.00925E+00,     9.32406E-27,     7.55468E-27,     5.96441E-28
    1.00926E+00,     9.36481E-27,     7.62786E-27,     2.63125E-27
    1.00927E+00,     9.40573E-27,     7.65933E-27,     1.22721E-27
    1.00928E+00,     9.44684E-27,     7.67573E-27,     5.22246E-27
    1.00929E+00,     9.48812E-27,     7.73196E-27,     1.22410E-27
    1.00930E+00,     9.52958E-27,     7.77834E-27,     1.76701E-27
    1.00931E+00,     9.57121E-27,     7.83263E-27,     4.08676E-27
    1.00932E+00,     9.61303E-27,     7.84239E-27,     4.56050E-27
    1.00933E+00,     9.65503E-27,     7.88357E-27,     4.46709E-28
    1.00934E+00,     9.69720E-27,     7.97089E-27,     2.51280E-27
    1.00935E+00,     9.73956E-27,     8.00557E-27,     2.58548E-27
    1.00936E+00,     9.78210E-27,     8.03376E-27,     3.17260E-27
